date,actual,predicted
2024-01-11,2014.300048828125,2021.7902425130208
2024-01-12,2046.699951171875,2021.0245768229167
2024-01-16,2026.0,2017.0413682725693
2024-01-17,2002.5999755859373,2014.7442220052083
2024-01-18,2018.5999755859373,2012.7450629340278
2024-01-19,2026.5,2011.7718641493057
2024-01-22,2019.800048828125,2012.6801079644097
2024-01-23,2023.699951171875,2013.2392035590278
2024-01-24,2013.9000244140625,2011.6360405815972
2024-01-25,2016.9000244140625,2012.3028835720486
2024-01-26,2016.800048828125,2013.4501953125
2024-01-29,2025.199951171875,2014.7018093532986
2024-01-30,2031.5,2013.6585964626736
2024-01-31,2048.39990234375,2013.7878011067708
2024-02-01,2053.0,2013.385281032986
2024-02-02,2036.0999755859373,2013.3005913628472
2024-02-05,2025.699951171875,2014.6644829644097
2024-02-06,2034.5,2017.003445095486
2024-02-07,2035.199951171875,2018.517605251736
2024-02-08,2032.199951171875,2017.5913764105903
2024-02-09,2023.300048828125,2014.8718939887153
2024-02-12,2018.199951171875,2013.9812689887153
2024-02-13,1992.9000244140625,2012.473361545139
2024-02-14,1990.300048828125,2013.4061686197917
2024-02-15,2002.0999755859373,2012.569308810764
2024-02-16,2011.5,2011.2014567057292
2024-02-20,2027.5,2008.812282986111
2024-02-21,2022.300048828125,2007.7320963541667
2024-02-22,2019.699951171875,2003.412082248264
2024-02-23,2038.5999755859373,2000.8405219184028
2024-02-26,2028.5,2001.0815565321182
2024-02-27,2034.0,2001.2504475911458
2024-02-28,2033.0,1999.8004828559028
2024-02-29,2045.699951171875,2000.2021620008682
2024-03-01,2086.89990234375,2001.3766276041667
2024-03-04,2117.699951171875,2002.169406467014
2024-03-05,2133.5,2001.0042317708333
2024-03-06,2150.300048828125,2001.3360866970486
2024-03-07,2158.0,2001.5877278645833
2024-03-08,2178.60009765625,2003.969699435764
2024-03-11,2182.5,2004.888943142361
2024-03-12,2160.39990234375,2005.7678765190972
2024-03-13,2175.39990234375,2007.1900770399307
2024-03-14,2163.0,2008.3145751953125
2024-03-15,2157.300048828125,2007.62255859375
2024-03-18,2160.699951171875,2008.3396809895833
2024-03-19,2156.300048828125,2009.8264295789932
2024-03-20,2157.89990234375,2012.2294921875
2024-03-21,2182.39990234375,2010.6497260199653
2024-03-22,2158.10009765625,2007.7454427083333
2024-03-25,2174.800048828125,2005.863308376736
2024-03-26,2175.60009765625,2003.9756266276042
2024-03-27,2190.60009765625,2002.1784803602432
2024-03-28,2217.39990234375,2001.601291232639
2024-04-01,2236.5,2002.794921875
2024-04-02,2261.0,2004.05419921875
2024-04-03,2294.39990234375,2003.4732530381943
2024-04-04,2288.800048828125,2003.96142578125
2024-04-05,2325.699951171875,2004.4439561631943
2024-04-08,2331.699951171875,2006.7775336371528
2024-04-09,2343.5,2006.0286458333333
2024-04-10,2329.60009765625,2005.1065809461807
2024-04-11,2354.800048828125,2004.1931559244792
2024-04-12,2356.199951171875,2001.1895345052083
2024-04-15,2365.800048828125,2002.2281494140625
2024-04-16,2390.800048828125,2004.4396837022568
2024-04-17,2371.699951171875,2006.557373046875
2024-04-18,2382.300048828125,2008.6685791015625
2024-04-19,2398.39990234375,2006.705349392361
2024-04-22,2332.199951171875,2006.3605143229167
2024-04-23,2327.699951171875,2008.1236300998264
2024-04-24,2324.5,2008.2259521484375
2024-04-25,2329.800048828125,2005.0420600043403
2024-04-26,2334.800048828125,2003.9148491753472
2024-04-29,2345.39990234375,2003.6516791449653
2024-04-30,2291.39990234375,2004.4232991536458
2024-05-01,2299.89990234375,2001.3030870225693
2024-05-02,2299.199951171875,2000.1598307291667
2024-05-03,2299.0,2000.7224799262153
2024-05-06,2321.60009765625,2000.9135606553818
2024-05-07,2315.199951171875,1998.685302734375
2024-05-08,2313.60009765625,2000.3015543619792
2024-05-09,2332.10009765625,2001.5768093532986
2024-05-10,2367.300048828125,1999.5126953125
2024-05-13,2336.10009765625,1996.4612765842014
2024-05-14,2353.39990234375,1996.4882269965278
2024-05-15,2388.699951171875,1997.0198432074653
2024-05-16,2380.0,1999.1385362413193
2024-05-17,2412.199951171875,1998.8918592664932
2024-05-20,2433.89990234375,2000.325412326389
2024-05-21,2421.699951171875,2002.887939453125
2024-05-22,2389.199951171875,2006.9043375651042
2024-05-23,2335.0,2005.033447265625
2024-05-24,2332.5,2006.2372097439236
2024-05-28,2355.199951171875,2007.6689317491318
2024-05-29,2340.300048828125,2007.2183430989583
2024-05-30,2342.89990234375,2003.7152370876736
2024-05-31,2322.89990234375,2002.2438286675347
2024-06-03,2346.60009765625,2002.856716579861
2024-06-04,2325.5,2002.8215738932292
2024-06-05,2354.10009765625,2000.2355007595486
2024-06-06,2370.300048828125,1998.969211154514
2024-06-07,2305.199951171875,1999.3677164713542
2024-06-10,2307.699951171875,2003.5073106553818
2024-06-11,2307.5,2003.0242919921875
2024-06-12,2336.0,2005.3186577690972
2024-06-13,2300.199951171875,2007.2176649305557
2024-06-14,2331.39990234375,2007.9716118706597
2024-06-17,2312.39990234375,2006.9535590277778
2024-06-18,2330.39990234375,2007.697265625
2024-06-20,2353.800048828125,2009.886691623264
2024-06-21,2316.39990234375,2014.1615804036458
2024-06-24,2330.0,2014.4566514756943
2024-06-25,2316.60009765625,2014.3719618055557
2024-06-26,2299.199951171875,2017.2228054470486
2024-06-27,2324.5,2019.8463948567708
2024-06-28,2327.699951171875,2017.9711371527778
2024-07-01,2327.60009765625,2019.2687852647568
2024-07-02,2323.0,2020.7733696831597
2024-07-03,2359.800048828125,2020.7997233072917
2024-07-05,2388.5,2017.7785101996528
2024-07-08,2355.199951171875,2015.3759765625
2024-07-09,2360.10009765625,2013.1700168185764
2024-07-10,2372.199951171875,2014.3881429036458
2024-07-11,2415.0,2014.019314236111
2024-07-12,2414.0,2013.5064425998264
2024-07-15,2422.89990234375,2015.5177001953125
2024-07-16,2462.39990234375,2017.0147026909722
2024-07-17,2454.800048828125,2021.4322238498264
2024-07-18,2451.800048828125,2022.3893229166667
2024-07-19,2395.5,2025.929931640625
2024-07-22,2392.0,2028.323513454861
2024-07-23,2404.60009765625,2026.9513617621528
2024-07-24,2413.300048828125,2027.6301133897568
2024-07-25,2351.89990234375,2028.9117702907986
2024-07-26,2380.0,2029.9215766059028
2024-07-29,2377.300048828125,2027.9089898003472
2024-07-30,2405.0,2028.5124647352432
2024-07-31,2426.5,2030.862575954861
2024-08-01,2435.0,2033.5232069227432
2024-08-02,2425.699951171875,2032.8833685980903
2024-08-05,2401.699951171875,2033.0172797309028
2024-08-06,2389.10009765625,2033.821506076389
2024-08-07,2390.5,2034.9849175347222
2024-08-08,2422.199951171875,2033.0143907335068
2024-08-09,2432.10009765625,2032.553466796875
2024-08-12,2462.39990234375,2032.5762125651042
2024-08-13,2466.699951171875,2030.8119981553818
2024-08-14,2439.39990234375,2026.7982449001736
2024-08-15,2453.10009765625,2024.7536214192708
2024-08-16,2498.60009765625,2023.9824761284722
2024-08-19,2501.800048828125,2025.1436903211807
2024-08-20,2511.300048828125,2023.6257459852432
2024-08-21,2508.39990234375,2025.079318576389
2024-08-22,2478.89990234375,2027.7204725477432
2024-08-23,2508.39990234375,2030.3269449869792
2024-08-26,2517.699951171875,2028.7253553602432
2024-08-27,2516.0,2031.0994330512153
2024-08-28,2501.0,2034.0263264973958
2024-08-29,2525.699951171875,2035.900417751736
2024-08-30,2493.800048828125,2035.0538194444443
2024-09-03,2489.89990234375,2036.7543809678818
2024-09-04,2493.39990234375,2040.3564317491318
2024-09-05,2511.39990234375,2043.3646647135417
2024-09-06,2493.5,2043.136203342014
2024-09-09,2501.800048828125,2043.2432996961807
2024-09-10,2512.300048828125,2042.1334228515625
2024-09-11,2512.10009765625,2043.665066189236
2024-09-12,2551.199951171875,2042.2923719618057
2024-09-13,2581.300048828125,2043.1098090277778
2024-09-16,2580.39990234375,2042.8023546006943
2024-09-17,2564.300048828125,2041.799777560764
2024-09-18,2570.699951171875,2038.6956515842014
2024-09-19,2588.0,2037.9578043619792
2024-09-20,2619.89990234375,2040.3550211588542
2024-09-23,2626.5,2042.7313232421875
2024-09-24,2651.199951171875,2041.4429796006943
2024-09-25,2659.199951171875,2041.6700846354167
2024-09-26,2669.89990234375,2044.9539523654514
2024-09-27,2644.300048828125,2046.6219346788193
2024-09-30,2636.10009765625,2044.7239718967014
2024-10-01,2667.300048828125,2046.2641737196182
2024-10-02,2647.10009765625,2047.0703260633682
2024-10-03,2657.10009765625,2047.7421468098958
2024-10-04,2645.800048828125,2045.9578721788193
2024-10-07,2644.800048828125,2046.0306939019097
2024-10-08,2615.0,2046.2725287543403
2024-10-09,2606.0,2049.899753146701
2024-10-10,2620.60009765625,2050.108927408854
2024-10-11,2657.60009765625,2049.639634874132
2024-10-14,2647.800048828125,2049.8553873697915
2024-10-15,2661.39990234375,2049.6222330729165
2024-10-16,2674.0,2052.3414171006943
2024-10-17,2691.0,2052.888088650174
2024-10-18,2713.699951171875,2053.8286946614585
2024-10-21,2723.10009765625,2054.056627061632
2024-10-22,2744.199951171875,2050.987779405382
2024-10-23,2714.39990234375,2050.123046875
2024-10-24,2734.89990234375,2049.0323079427085
2024-10-25,2740.89990234375,2048.5537109375
2024-10-28,2742.89990234375,2046.1077202690972
2024-10-29,2768.39990234375,2047.1584065755208
2024-10-30,2788.5,2048.692911783854
2024-10-31,2738.300048828125,2050.4285481770835
2024-11-01,2738.60009765625,2050.0044216579863
2024-11-04,2736.10009765625,2050.59716796875
2024-11-05,2740.300048828125,2052.175048828125
2024-11-06,2667.60009765625,2053.861721462674
2024-11-07,2698.39990234375,2054.3924696180557
2024-11-08,2687.5,2056.0302463107637
2024-11-11,2611.199951171875,2056.879584418403
2024-11-12,2600.0,2056.684475368924
2024-11-13,2580.800048828125,2054.483547634549
2024-11-14,2568.199951171875,2054.0181884765625
2024-11-15,2565.699951171875,2053.517781575521
2024-11-18,2610.60009765625,2055.1698133680557
2024-11-19,2627.10009765625,2054.1634385850693
2024-11-20,2648.199951171875,2053.806247287326
2024-11-21,2672.10009765625,2054.809760199653
2024-11-22,2709.89990234375,2055.446587456597
2024-11-25,2616.800048828125,2051.6500379774307
2024-11-26,2620.300048828125,2051.699503580729
2024-11-27,2639.89990234375,2052.077921549479
2024-11-29,2657.0,2052.020209418403
2024-12-02,2634.89990234375,2049.778333875868
2024-12-03,2644.699951171875,2051.554497612847
2024-12-04,2653.800048828125,2053.43310546875
2024-12-05,2626.60009765625,2054.922905815972
2024-12-06,2638.60009765625,2054.4027642144097
2024-12-09,2664.89990234375,2055.044243706597
2024-12-10,2697.60009765625,2055.929728190104
2024-12-11,2733.800048828125,2058.941691080729
2024-12-12,2687.5,2059.338609483507
2024-12-13,2656.0,2062.108642578125
2024-12-16,2651.39990234375,2063.001898871528
2024-12-17,2644.39990234375,2064.025444878472
2024-12-18,2636.5,2062.5115424262153
2024-12-19,2592.199951171875,2062.6281467013887
2024-12-20,2628.699951171875,2063.825398763021
2024-12-23,2612.300048828125,2065.5690239800347
2024-12-24,2620.0,2063.0585666232637
2024-12-26,2638.800048828125,2060.9341091579863
2024-12-27,2617.199951171875,2061.788384331597
2024-12-30,2606.10009765625,2061.1978895399307
2024-12-31,2629.199951171875,2057.5365939670137
2025-01-02,2658.89990234375,2057.6888834635415
2025-01-03,2645.0,2057.81884765625
2025-01-06,2638.39990234375,2057.623779296875
2025-01-07,2656.699951171875,2055.3558485243057
2025-01-08,2664.5,2055.509575737847
2025-01-09,2683.800048828125,2055.7456868489585
