predicted
1788.8365745514054
1785.8556020277642
1785.4643486260284
1786.2774789521095
1784.6898463868822
1782.5107250304998
1782.3215262373478
1782.5235202052932
1782.5503233676563
1780.5210450298246
1777.9831736541196
1779.4737205565789
1780.9453475797231
1778.9486332649435
1775.916116198296
1776.9543445757172
1777.5274592533065
1776.1958514652224
1774.4947602647426
1775.2820576786821
1775.0430729210502
1774.1218809765724
1772.1608839980643
1773.291953193535
1772.670750489353
1772.2474788303145
1771.8226305146663
1773.187772576024
1772.5007141380715
1772.1103097052794
1771.7528937800112
1773.1865597632473
1774.1301281034534
1774.1523225772655
1773.2162130356355
1775.1357924578224
1776.3803809291844
1775.907262665027
1775.1974033468744
1777.424552089211
1778.3243378881812
1778.6251760974205
1777.9782617623741
1779.1833731778574
1779.385245864525
1779.1922873517656
1780.092012510097
1780.450580607503
1780.2754504425602
1779.9543582599513
1779.7363551633548
1780.4516114983635
1780.6833193793354
1779.0175210306552
1779.6587351456515
1780.2308189323808
1780.3889090778125
1779.110786333177
1779.692936465952
1780.7160046836652
1780.967602694174
1780.6092165186844
1780.322750140848
1780.6835619418907
1781.4782575137676
1781.0369755849965
1781.1340006071255
1781.6530844755166
1781.269229231718
1780.9537766285207
1780.985188479435
1781.4420550523857
1781.2429111944657
1781.0060488591928
1780.9598406924038
1781.386811430411
1781.2451548981023
1781.0846391271175
1781.0991928804367
1781.4882632191748
1781.3121628040103
1781.2030702947538
1781.3037943958516
1781.652235506573
1781.5073043797674
1781.4250756735132
1781.5746154888698
1781.9224501932026
1781.7777616289527
1781.6944413911992
