model,horizon,mae,rmse,mase,smape,directional_accuracy
tft,1,120.35464554036464,144.17942763838573,11.584493028025522,2.8985075293102844,0.8181818181818182
tft,10,235.3007920572917,330.4333978637222,22.648401919495363,5.589706110911462,0.9090909090909091
tft,20,448.3905546549479,523.0653206040754,43.15892611299865,10.384663866436762,0.36363636363636365
tft,complete,270.5995325878906,367.07042239480893,26.04601080894751,6.330563976073051,0.42677824267782427
