date,actual,predicted
2022-04-06,57.47511621181391,57.133250935294065
2022-04-07,56.40222143618988,57.11924225315826
2022-04-08,56.854771970984395,57.12198126438367
2022-04-11,55.987468253796855,57.13178109264246
2022-04-12,55.14224833046436,57.13618248068067
2022-04-13,55.98008329587363,57.10444683646749
2022-04-14,56.07487045245766,57.09090198758855
2022-04-15,56.74999428175982,57.10689175402544
2022-04-18,56.33298831061011,57.12880121019548
2022-04-19,57.7506674937481,57.11646533098247
2022-04-20,58.11689180369865,57.124850812651765
2022-04-21,59.53249320038511,57.110166579863424
2022-04-22,60.43865813597825,57.10538994282481
2022-04-25,60.84090130583364,57.0866394630483
2022-04-26,60.60304534992112,57.10663803627637
2022-04-27,60.87830015341096,57.106207796085904
2022-04-28,61.95252439425776,57.09688951794354
2022-04-29,62.89824700712841,57.10320078896236
2022-05-02,61.95195832369072,57.11159986556087
2022-05-03,63.22754432576026,57.12025767794723
2022-05-04,63.26352368414049,57.12634015084048
2022-05-05,64.32803346742052,57.12045649082761
2022-05-06,63.87852704535616,57.112597655702025
2022-05-09,64.76248012397697,57.10526457999341
2022-05-10,64.20948686742095,57.11141527849338
2022-05-11,64.57933429095435,57.13712350709091
2022-05-12,64.51808594047819,57.15376307865403
2022-05-13,64.46499386390444,57.11573140447163
2022-05-16,64.12600506448909,57.139464734781896
2022-05-17,64.1945734887246,57.11667033650648
2022-05-18,62.67008014224462,57.12200668715048
2022-05-19,63.75627476173998,57.157369098368406
2022-05-20,64.92048597916849,57.13021641064645
2022-05-23,64.6726602348047,57.101710384484704
2022-05-24,63.479789966728866,57.1125459667999
2022-05-25,63.01143417052254,57.09623104885546
2022-05-26,64.12842529881682,57.09675792956196
2022-05-27,64.91392284199074,57.08773690643559
2022-05-30,64.76374616344962,57.09681477960565
2022-05-31,65.80102257455806,57.09442886589919
2022-06-01,64.88901826661763,57.09009022171942
2022-06-02,64.39500957765196,57.086128700962476
2022-06-03,64.97709915286883,57.090626917597895
2022-06-06,64.97725418826016,57.08559573230922
2022-06-07,64.47244276988187,57.09471675293017
2022-06-08,62.03286424408864,57.08883640799768
2022-06-09,62.76458337213122,57.100697713633544
2022-06-10,63.136610342197145,57.10779103781341
2022-06-13,61.42967479581755,57.07232118490536
2022-06-14,62.05357894138724,57.08387177322184
2022-06-15,62.05032638550993,57.11649409539699
2022-06-16,62.327777336965035,57.08975809284534
2022-06-17,63.25909514766545,57.085996192733724
2022-06-20,62.49287605814768,57.09283373977889
2022-06-21,63.16771691612336,57.10280417160611
2022-06-22,63.800553428372254,57.11385614680407
2022-06-23,64.49888476195665,57.10902303601507
2022-06-24,66.05964729675419,57.09313834341638
2022-06-27,66.63136800211632,57.08957066266307
2022-06-28,65.97119275052799,57.09036235335343
2022-06-29,67.65960271805491,57.11968660796454
2022-06-30,66.43123368733403,57.14111528999105
2022-07-01,65.83667415352315,57.140465387406444
2022-07-04,64.72991856991898,57.187863436845134
2022-07-05,64.47477760521089,57.18680710184923
2022-07-06,65.39490330174335,57.20508444242307
2022-07-07,66.52128739994444,57.20480627644998
2022-07-08,66.80452310052944,57.208969142760346
2022-07-11,66.00642107554904,57.20256610119223
2022-07-12,65.25613194894385,57.196517469209404
2022-07-13,64.44880128567422,57.19029349734628
2022-07-14,65.19055167323383,57.21683393000355
2022-07-15,64.06649390051055,57.204096277934134
2022-07-18,64.70761725929734,57.171305294209645
2022-07-19,64.44629419248079,57.193148900795705
2022-07-20,64.38486189454171,57.218271817459964
2022-07-21,65.65892611968292,57.20361662556464
2022-07-22,64.94236117012662,57.19146563355413
2022-07-25,66.35988500574368,57.1944816059388
2022-07-26,64.70386414553025,57.18345924806797
2022-07-27,63.63078510253637,57.180752366606214
2022-07-28,61.80295186121234,57.1890594796107
2022-07-29,60.806225124463715,57.205513386071964
2022-08-01,61.13928408646342,57.203018086948475
2022-08-02,61.62793616143437,57.193291395338505
2022-08-03,61.68700318289317,57.17370802265195
2022-08-04,61.70837471222195,57.168276391175446
2022-08-05,60.29192932596858,57.173906479565176
