train,validation
4.264031976658817,635.5602756389525
4.217508698813467,635.4976627874163
4.1835444200292065,635.4645900845697
4.143247529609311,635.4898276533656
4.12238371125252,636.2152362828456
4.090496921706123,636.3860459115526
4.059243103442934,636.3959051104373
4.014466094181337,636.4209816639668
3.9776229358841677,636.4289688578247
3.946666696799307,636.4439834265117
3.915937673455548,636.405900985072
3.888443531235446,636.961720867657
3.84836914025782,636.9833663186291
3.8217403998556865,637.0734665835306
3.8049043446981203,637.0298912140134
3.753025005094241,637.0373546312452
3.713738513948711,637.3725237838852
3.6719977643748254,637.4568512969173
3.6288627290710065,637.3820808894767
3.5907384205934334,637.214629410956
3.568016639507356,637.2094261009797
3.547158652485291,637.2376415471206
3.5186826455245623,637.2270258831337
3.4806316992181423,637.2731186250401
3.451965157248724,637.2483316377508
3.4176091740838244,637.2514526782077
3.372959364731651,637.1717344521692
3.3385092416060678,637.5207789197457
3.3125106360726524,637.5701623273326
3.2858268065601366,637.5790132482978
3.251283073620154,637.5649869002577
3.2136250907485313,637.5914222332849
3.183036128434155,637.610114570344
3.1671811697728494,637.4936836796721
3.136569018703084,637.4316005925352
3.095106389059294,637.4374767334724
3.07499753767907,637.6083092082929
3.0437172063930253,637.5593172705413
3.0182318520706684,637.5110759816764
2.99103659877,637.6362230695162
2.974674358629854,637.570883802399
2.9474853699623065,637.537462369293
2.9180789307687807,637.4937845569764
2.8961055213954765,637.5148058712026
2.8816952641473836,637.3661087945065
2.8704398735553034,637.2681205408516
2.8448139808144903,637.1439739486401
2.806586249511579,637.159585094019
2.7863499222243844,637.14877682938
2.7634879888320047,637.1483820087127
2.7491326650210177,637.187711271073
2.730560570832451,637.260060453349
2.715694522722622,637.239044830036
2.6978724880504723,637.2346135250492
2.6681878539729915,637.1583667564358
2.6543856439334723,637.130272452275
2.6338946192214485,637.1209088284298
2.6099954756776618,637.1550870977777
2.601818716295395,637.1734847458259
2.5838562787780592,637.1877572712079
2.556715950246197,637.2040742519023
2.5336805802093143,637.1963255345275
2.5180413534886235,637.2220144183847
2.4965486027869903,637.2128590040774
2.4793400676676485,637.2124364931426
2.446120563303708,637.2282690451945
2.427703668327033,637.2241080716042
2.4044063412980052,637.3042019071303
2.3876223055359143,637.3843314145639
2.362398048604734,637.3976087376129
2.3435863750865846,637.3533827445489
2.3295991285562874,637.3192019859124
2.314526807278236,637.3283594812051
2.2940097818975396,637.3394292760785
2.2859403023630196,637.3322693018088
2.275743616819973,637.3395887654448
2.2646345845116365,637.2805220119996
2.2538705427847656,637.3691833260087
2.242496872573617,637.3242708836289
2.225182937910366,637.320800205724
2.204894945738609,637.1372815804114
2.187749902396293,637.160497157383
2.164130681002329,637.1268535410156
2.1515350745716635,637.0441731588213
2.13833578210852,637.0825029547432
2.121347584292082,637.0861660373666
2.1090757337054034,637.0788854780627
2.1017500058246172,637.0730750774025
2.0823614879398775,637.121801454319
2.0746254954962944,637.1187486037126
2.059050138292683,637.1318470285858
2.0431273521491673,637.1351035318061
2.0288626975792536,637.1379324709175
2.014377268988834,637.0839391705216
2.0071198270738733,637.1205864493871
1.9924209254144714,637.1400020788195
1.9734241394481187,637.1277234165686
1.9569126643244426,637.0507177176759
1.9383424374422047,637.0590409412317
1.920596706331453,637.2402759543279
1.906164569202622,637.2530690634511
1.8929927202952503,637.355973452871
1.882344108067611,637.3694661060234
1.8654315722680914,637.3700895966653
1.8541286575880978,637.3925671050644
1.8418876608103054,637.3947134926825
1.8264921821511952,637.4132228545234
1.8162016796399412,637.4090592886255
1.8043945298543336,637.4555618808172
1.7949370623886878,637.436417056544
1.7843287820955112,637.4160094871685
1.7733284665226101,637.4239178205113
1.7641236850711302,637.397903958637
1.746337332734333,637.397903958637
1.7360616616049955,637.3982002494728
1.7189598564532629,637.3934437078069
1.709513910460971,637.4244188014482
1.688163127905346,637.4173274347033
1.676573912398789,637.4217613883127
1.6620841510116195,637.459078495937
1.647141042451053,637.4505485186545
1.6325707731113972,637.4480520510173
1.625784861229984,637.4395870257041
1.617397507298858,637.5890363513449
1.606568168915806,637.4275382360154
1.6005993625548058,637.4102374619346
1.5960614161600113,637.4038280817325
1.5838288621994299,637.4429389195452
1.5761558954792516,637.5322556775952
1.5666345178296566,637.5217037538475
1.5436233261706638,637.5202902391857
1.5383937928838671,637.5351638725604
1.5263323343189525,637.5236781111442
1.520661057702171,637.5232621148479
1.5139770352058397,637.3744612202025
1.5012054328246722,637.434249537929
1.4885906442564507,637.434099518269
1.4736947144315726,637.4614653409097
1.4608487072521428,637.4521922670244
1.4494382371797407,637.5335632411345
1.4407875121783145,637.5352295463401
1.4309566864575984,637.5385447234281
1.4162897490105162,637.5524285709695
1.4032424325935353,637.5565994485764
1.3930347524653204,637.5615970159189
1.3863739918057962,637.5563004599236
1.377690075337308,637.5469311103101
1.3730369537492682,637.5642648134648
1.3622878339123707,637.5726707371814
1.3534525594675406,637.5789170398955
1.3392186504633279,637.5641372298727
1.3304997688850797,637.5766282804681
1.3171420324635474,637.5824548299641
1.3068434580325132,637.5615006566982
1.2985060568287585,637.5723353919005
1.2934278354394633,637.5547315857057
1.2857775199826833,637.5462868607991
1.2781589500074881,637.5225545085326
1.273807408526728,637.4919821289875
1.2598761397835134,637.4923781836234
1.2530092808273758,637.4772883787332
1.2401660384797504,637.4876301323168
1.2302691856828685,637.4915826674657
1.2205968816578525,637.4881236363036
1.2129236596412014,637.4980875468185
1.1998672821527478,637.4793919293396
1.1933721405574815,637.4687323415792
1.1863048248500727,637.4737274209037
1.1796085171390762,637.431087011617
1.1708988575654509,637.4202455084435
1.1608991110762152,637.4144784575127
1.1538710316494905,637.4167660022564
1.1492437772274289,637.4257167762182
1.1417760053438306,637.4048378582519
1.1359151231153686,637.4286965139548
1.1275970460305906,637.436811417002
1.1214089942604988,637.4307770920756
1.1140913440611657,637.4373594428954
1.103890500022413,637.4348112167505
