date,actual,predicted
2024-01-11,2014.300048828125,2013.818115234375
2024-01-12,2046.699951171875,2022.1121826171875
2024-01-16,2026.0,2014.6031494140625
2024-01-17,2002.5999755859373,2004.406982421875
2024-01-18,2018.5999755859373,1997.7974853515625
2024-01-19,2026.5,1996.6197509765625
2024-01-22,2019.800048828125,1996.34716796875
2024-01-23,2023.699951171875,1996.4130859375
2024-01-24,2013.9000244140625,2002.775390625
2024-01-25,2016.9000244140625,1999.941650390625
2024-01-26,2016.800048828125,1999.19384765625
2024-01-29,2025.199951171875,2001.4730224609375
2024-01-30,2031.5,2002.3419189453125
2024-01-31,2048.39990234375,1999.816650390625
2024-02-01,2053.0,2001.3104248046875
2024-02-02,2036.0999755859373,1996.5452880859375
2024-02-05,2025.699951171875,1994.629150390625
2024-02-06,2034.5,1995.341552734375
2024-02-07,2035.199951171875,1995.743408203125
2024-02-08,2032.199951171875,1998.6136474609375
2024-02-09,2023.300048828125,1997.591796875
2024-02-12,2018.199951171875,1999.2470703125
2024-02-13,1992.9000244140625,1993.4580078125
2024-02-14,1990.300048828125,1993.6575927734375
2024-02-15,2002.0999755859373,1998.5179443359375
2024-02-16,2011.5,1998.3914794921875
2024-02-20,2027.5,1996.168701171875
2024-02-21,2022.300048828125,1997.1031494140625
2024-02-22,2019.699951171875,1995.24169921875
2024-02-23,2038.5999755859373,1997.5601806640625
2024-02-26,2028.5,1991.8619384765625
2024-02-27,2034.0,1994.5457763671875
2024-02-28,2033.0,1993.8570556640625
2024-02-29,2045.699951171875,1994.259033203125
2024-03-01,2086.89990234375,2001.64453125
2024-03-04,2117.699951171875,2001.99169921875
2024-03-05,2133.5,1998.8489990234375
2024-03-06,2150.300048828125,2003.9124755859375
2024-03-07,2158.0,2003.635498046875
2024-03-08,2178.60009765625,2003.103759765625
2024-03-11,2182.5,2003.3980712890625
2024-03-12,2160.39990234375,2001.3721923828125
2024-03-13,2175.39990234375,2006.687255859375
