model,horizon,mae,rmse,mase,smape,directional_accuracy
patchtst,1,126.11871337890625,159.94371306595514,14.649634664158313,3.187334218948491,0.9090909090909091
patchtst,10,262.42319742838544,331.98303010814044,30.48242300233555,6.13105726715407,0.7272727272727273
patchtst,20,312.60797119140625,358.3389484322947,36.311760946205304,7.478390630663075,0.45454545454545453
patchtst,complete,251.13622538248697,317.5822072541985,29.171356527686314,5.950259265429525,0.4476987447698745
