train,validation
0.22416839536566,0.3634791970252991
0.028845404976835617,0.26656097173690796
0.011732217339942088,0.3039400279521942
0.010181262659338804,0.31302204728126526
0.009567549495169749,0.33187583088874817
0.009162764845845791,0.332597017288208
0.009108284065643181,0.3660224676132202
0.008314990151960116,0.39698004722595215
0.008218263168461047,0.4067152738571167
0.00817419421644165,0.41152605414390564
0.012304772028269677,0.31580108404159546
0.009665320878132032,0.38063061237335205
0.008670316206721158,0.4023539423942566
0.008249863645491691,0.39284026622772217
0.008290885310046948,0.4674137234687805
0.008154785138769792,0.4202020764350891
0.0075064729899168015,0.4288453459739685
0.007482072223837559,0.47421562671661377
0.007211797397870284,0.46144434809684753
0.007023175906103391,0.46466064453125
0.007522724303775109,0.5760846138000488
0.006888329674704717,0.5708541870117188
0.007014095217276078,0.5162111520767212
0.006774341272046932,0.5296047925949097
0.006365977234851855,0.5035284161567688
0.008392236153171822,0.7190752625465393
0.0070236660116775465,0.6978859901428223
0.006869579234978918,0.7482027411460876
0.006762104482869759,0.6861343383789062
0.0065643596427628036,0.6667914390563965
0.00753895198277226,0.6045240759849548
0.006221116696851272,0.6426119208335876
0.006039153336490871,0.5398184657096863
0.006076539584407301,0.5583953857421875
0.0056510871967695876,0.47300148010253906
0.007195002170082069,0.5314492583274841
0.0054688007239195886,0.5229126214981079
0.005387502747136309,0.46131205558776855
0.005288043239323253,0.4206674098968506
0.0052971926934057565,0.45591866970062256
0.0065062650070158825,0.5040672421455383
0.005460477635179731,0.47787800431251526
0.00528490790659844,0.5243629217147827
0.005747184326702898,0.5330742597579956
0.005015250651702059,0.4984729588031769
0.008158669577713943,0.6588582396507263
0.00584773914394618,0.6688332557678223
0.006240051536058838,0.7232809066772461
0.005729006416390113,0.7701167464256287
0.005200813404481971,0.7476250529289246
0.006443584035498215,0.8917307257652283
0.005658192063139668,0.9118181467056274
0.0058133669941227385,0.936200737953186
0.0055194981639454166,0.9218212366104126
0.005789223561452618,0.9563364386558533
0.009603244415831878,1.0736281871795654
0.006036798504473113,1.0003656148910522
0.006106362021319679,0.868268609046936
0.006529969712302311,0.8528527617454529
0.00590046377393848,0.8332606554031372
0.008521664613135048,0.7041077613830566
0.0057040523119104,0.6833474636077881
0.006269493793596083,0.6696078777313232
0.005999658103865474,0.6540615558624268
0.0074834398362340765,0.5676712989807129
