date,actual,predicted
2023-05-15,86.68860837852003,89.81288
2023-05-16,86.32120577914193,89.81691
2023-05-17,86.53999176807716,89.89344
2023-05-18,87.38488054845288,89.98434
2023-05-19,88.37821675290253,90.07757
2023-05-22,87.00301435284979,90.17816
2023-05-23,89.00149582312152,90.26435
2023-05-24,89.94835741111714,90.36786
2023-05-25,89.56915634910399,90.471794
2023-05-26,88.75049649758257,90.56248
2023-05-29,87.78148406682438,90.70753
2023-05-30,87.90486250440055,90.83645
2023-05-31,87.25684621021092,90.963905
2023-06-01,86.4919722449244,91.08525
2023-06-02,87.30322664986605,91.18295
2023-06-05,87.66779399369236,91.309975
2023-06-06,87.27322273526865,91.4707
2023-06-07,88.00747033145403,91.65376
2023-06-08,89.3748489577597,91.733406
2023-06-09,88.28035264513005,91.88832
2023-06-12,87.6770607609878,92.03171
2023-06-13,88.61968260120767,92.11717
2023-06-14,89.33862316702273,92.26554
2023-06-15,89.56532202346072,92.46824
2023-06-16,90.72774321101917,92.591644
2023-06-19,89.63953148190008,92.957184
2023-06-20,88.16039364812897,93.19667
2023-06-21,87.29388629085209,93.27352
2023-06-22,87.41643038638813,93.279396
2023-06-23,86.62034361129302,93.433
2023-06-26,86.13312545486832,93.57501
2023-06-27,85.15812533576803,93.694756
2023-06-28,84.53769619117313,93.816055
2023-06-29,83.53290897218014,93.87772
2023-06-30,83.90037517792575,93.880974
2023-07-03,84.69526624590897,93.83413
2023-07-04,84.21482030639075,93.86614
2023-07-05,84.00755451092007,94.00477
2023-07-06,83.42652193840816,94.02791
2023-07-07,83.95777315404435,94.082436
2023-07-10,84.04682919278358,94.22056
2023-07-11,85.64098609312178,94.23457
2023-07-12,84.54551405648425,94.202446
2023-07-13,84.9080165556753,94.08419
2023-07-14,85.35200795532197,93.88525
