date,actual,predicted
2022-04-06,57.47511621181391,56.413246
2022-04-07,56.40222143618988,56.482372
2022-04-08,56.854771970984395,56.549706
2022-04-11,55.987468253796855,56.576492
2022-04-12,55.14224833046436,56.62973
2022-04-13,55.98008329587363,56.684837
2022-04-14,56.07487045245766,56.72644
2022-04-15,56.74999428175982,56.78752
2022-04-18,56.33298831061011,56.800934
2022-04-19,57.7506674937481,56.79398
2022-04-20,58.11689180369865,56.80833
2022-04-21,59.53249320038511,56.855576
2022-04-22,60.43865813597825,56.893715
2022-04-25,60.84090130583364,56.936924
2022-04-26,60.60304534992112,56.99193
2022-04-27,60.87830015341096,56.991795
2022-04-28,61.95252439425776,56.952393
2022-04-29,62.89824700712841,56.91458
2022-05-02,61.95195832369072,56.928535
2022-05-03,63.22754432576026,56.92546
2022-05-04,63.26352368414049,56.923035
2022-05-05,64.32803346742052,56.913975
2022-05-06,63.87852704535616,56.898613
2022-05-09,64.76248012397697,56.90558
2022-05-10,64.20948686742095,56.888878
2022-05-11,64.57933429095435,56.876396
2022-05-12,64.51808594047819,56.83623
2022-05-13,64.46499386390444,56.790657
2022-05-16,64.12600506448909,56.748123
2022-05-17,64.1945734887246,56.684204
2022-05-18,62.67008014224462,56.63016
2022-05-19,63.75627476173998,56.585846
2022-05-20,64.92048597916849,56.560905
2022-05-23,64.6726602348047,56.53398
2022-05-24,63.479789966728866,56.48417
2022-05-25,63.01143417052254,56.44543
2022-05-26,64.12842529881682,56.412476
2022-05-27,64.91392284199074,56.364044
2022-05-30,64.76374616344962,56.29535
2022-05-31,65.80102257455806,56.272785
2022-06-01,64.88901826661763,56.24366
2022-06-02,64.39500957765196,56.230362
2022-06-03,64.97709915286883,56.231007
2022-06-06,64.97725418826016,56.215607
2022-06-07,64.47244276988187,56.198353
2022-06-08,62.03286424408864,56.18233
2022-06-09,62.76458337213122,56.157127
2022-06-10,63.136610342197145,56.142986
2022-06-13,61.42967479581755,56.16116
2022-06-14,62.05357894138724,56.157818
2022-06-15,62.05032638550993,56.145214
2022-06-16,62.327777336965035,56.15625
2022-06-17,63.25909514766545,56.173756
2022-06-20,62.49287605814768,56.189167
2022-06-21,63.16771691612336,56.18557
2022-06-22,63.800553428372254,56.19513
2022-06-23,64.49888476195665,56.189873
2022-06-24,66.05964729675419,56.221703
2022-06-27,66.63136800211632,56.240746
2022-06-28,65.97119275052799,56.27781
2022-06-29,67.65960271805491,56.332275
2022-06-30,66.43123368733403,56.354294
2022-07-01,65.83667415352315,56.36006
2022-07-04,64.72991856991898,56.370953
2022-07-05,64.47477760521089,56.36775
2022-07-06,65.39490330174335,56.3636
2022-07-07,66.52128739994444,56.355774
2022-07-08,66.80452310052944,56.378166
2022-07-11,66.00642107554904,56.405388
2022-07-12,65.25613194894385,56.464672
2022-07-13,64.44880128567422,56.5243
2022-07-14,65.19055167323383,56.558636
2022-07-15,64.06649390051055,56.602543
2022-07-18,64.70761725929734,56.645367
2022-07-19,64.44629419248079,56.7218
2022-07-20,64.38486189454171,56.749466
2022-07-21,65.65892611968292,56.78235
2022-07-22,64.94236117012662,56.883194
2022-07-25,66.35988500574368,56.971405
2022-07-26,64.70386414553025,57.02684
2022-07-27,63.63078510253637,57.085304
2022-07-28,61.80295186121234,57.15129
2022-07-29,60.806225124463715,57.18857
2022-08-01,61.13928408646342,57.232723
2022-08-02,61.62793616143437,57.343822
2022-08-03,61.68700318289317,57.43554
2022-08-04,61.70837471222195,57.512558
2022-08-05,60.29192932596858,57.612064
