predicted
1776.341813482888
1776.3283512610676
1776.0661411387634
1776.1234465424586
1777.8529782025498
1777.2295924353698
1775.1134767027327
1777.393261519574
1777.6672359258114
1775.5374154087983
1774.1994403536369
1768.6684683265246
1766.8665923843082
1766.5777003809185
1766.828995188233
1763.1681804626605
1761.707468754506
1761.015255862253
1759.5561814513467
1756.9436008086022
1753.4228053180898
1755.5552940232114
1754.9558613083695
1756.4552617440982
1754.9645935603612
1756.2954736607794
1756.673871247083
1756.4998326136388
1759.0752405447802
1759.5800132224072
1759.1634726742789
1759.1636545961953
1761.7465819665517
1762.8218617742982
1762.1216443177198
1761.7422158405557
1763.7793774614356
1764.0087203574933
1765.292846525373
1763.8989608012098
1764.970056404877
1766.2227100812033
1765.5562694604537
1765.3289277054773
1764.514705847897
1764.8165749479963
1764.7054812976585
1764.9448905397621
1765.5608781490048
1764.5191932551704
1764.1972521036182
1764.2631078373884
1763.4793882211397
1763.6120092982628
1763.130037500836
1764.1999809323656
1764.6098510102224
1765.0206913383006
1764.689593450285
1764.6991746712201
1765.014020868029
1764.8545966285433
1764.6194322311576
1764.4465457698511
1764.3904531789328
1764.0759101853178
1763.9323131525666
1763.292311850347
1762.8947518221728
1762.8786820528826
1762.903605355442
1762.5300590202446
1762.1654268589555
1762.277369478237
1762.4669321152219
1762.1591202325171
1762.0835013558954
1762.034806922914
1762.304354562517
1762.4129013060237
1762.3982262714267
1762.6674100671962
1762.694031307643
1762.8497564681602
1762.941202551517
1763.1137251689906
1763.1342823455543
1763.0818281929655
1763.346160737629
1763.5390586097492
